country_code year quarter vessel_length fishing_tech gear_type target_assemblage mesh_size_range metier supra_region sub_region eez_indicator geo_indicator specon_tech deep species rectangle_type rectangle_lat rectangle_lon c_square totwghtlandg totvallandg confidential
4191 FRA 2018 4 VL1218 DFN DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA COE NA NA NA 7400:382:4 0.016 10.05 N
4192 FRA 2018 4 VL1218 DFN DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA TUR NA NA NA 7400:382:4 0.005 97.06 N
4193 FRA 2018 2 VL1218 DFN DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA SCE NA NA NA 7400:382:4 0.7 1530.51 N
4194 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA RJC NA NA NA 1500:100:3 0.017 51.329 N
4195 FRA 2018 2 VL1218 DRB DRB MCD NA NK NAO 27.7.D NA NGI NA NA GKL NA NA NA 1500:101:1 0.021 11.14 N
4196 FRA 2018 2 VL1218 DRB DRB MCD NA NK NAO 27.7.D NA NGI NA NA GUU NA NA NA 1500:101:1 0.003 7.02 N
4197 FRA 2018 2 VL1218 DRB DRB MCD NA NK NAO 27.7.D NA NGI NA NA SCR NA NA NA 1500:101:1 0.015 14.7 N
4198 FRA 2018 2 VL1218 DRB DRB MCD NA NK NAO 27.7.D NA NGI NA NA WEG NA NA NA 1500:101:1 0.005 37.26 N
4199 FRA 2018 2 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA OTH NA NA NA 1500:100:1 2.3 0 N
4200 FRA 2018 2 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA SCE NA NA NA 7400:390:1 0.017 57.973 N
4201 FRA 2018 2 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA SCE NA NA NA 1400:390:1 0.1 345.797 N
4202 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA CTC NA NA NA 7400:390:1 0.004 18.518 N
4203 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA CTC NA NA NA 7400:390:2 0.002 7.722 N
4204 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA RJC NA NA NA 7500:100:1 0.004 7.04 N
4205 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA MAC NA NA NA 7400:390:4 0.074 470.952 N
4206 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA TUR NA NA NA 1500:100:2 0.014 187.38 N
4207 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA SCE NA NA NA 7400:390:1 0.875 2701.955 N
4208 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA CTC NA NA NA 7400:381:4 0.091 421.348 N
4209 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA MNZ NA NA NA 7400:381:4 0.109 415.941 N
4210 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA RJM NA NA NA 7400:381:4 0.056 184.649 N
4211 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA LBE NA NA NA 7400:382:3 0 1.265 N
4212 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA LBE NA NA NA 7400:382:4 0.001 16.475 N
4213 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA BRB NA NA NA 7400:382:3 0 1.317 N
4214 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA BSS NA NA NA 7400:382:3 0 2.185 N
4215 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA BSS NA NA NA 7400:382:4 0.002 23.735 N
4216 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA RJH NA NA NA 7400:382:4 0.004 9.349 N
4217 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA RJH NA NA NA 7400:382:3 0 0.861 N
4218 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA BLL NA NA NA 7400:392:1 0.011 121.52 N
4219 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA RJM NA NA NA 7400:392:1 0.013 42.44 N
4220 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA PLE NA NA NA 7400:392:1 0.001 5 N
4221 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA RJC NA NA NA 7400:392:1 0.002 4.66 N
4222 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA SCR NA NA NA 7400:392:1 0.044 52.34 N
4223 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA SOL NA NA NA 7400:392:1 0.006 69.31 N
4224 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA BLL NA NA NA 7400:392:1 0.137 1373.913 N
4225 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA BLL NA NA NA 7400:381:4 0.001 13.965 N
4226 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA BLL NA NA NA 7400:382:3 0 0.164 N
4227 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA MNZ NA NA NA 7400:392:1 0.324 1061.789 N
4228 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA RJC NA NA NA 7400:392:1 0.054 76.052 N
4229 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA SOL NA NA NA 7400:382:3 0.002 26.353 N
4230 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA BLL NA NA NA 7400:392:2 0.011 125.044 N
4231 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA GUU NA NA NA 7400:392:2 0 0.083 N
4232 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA GUU NA NA NA 7400:392:1 0.001 1.737 N
4233 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA LEM NA NA NA 7400:392:1 0.001 4.057 N
4234 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA LEM NA NA NA 7400:392:2 0 0.193 N
4235 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA MNZ NA NA NA 7400:392:2 0.035 106.721 N
4236 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA PLE NA NA NA 7400:392:1 0.022 62.45 N
4237 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA PLE NA NA NA 7400:392:2 0.002 4.35 N
4238 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA RJC NA NA NA 7400:392:2 0.002 2.152 N
4239 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA RJM NA NA NA 7400:392:1 0.01 15.945 N
4240 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA RJM NA NA NA 7400:392:2 0.001 0.935 N
4241 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA SCR NA NA NA 7400:392:2 0.051 73.038 N
4242 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA SOL NA NA NA 7400:392:2 0.008 80.733 N
4243 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA TUR NA NA NA 7400:392:1 0.133 1947.052 N
4244 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA TUR NA NA NA 7400:392:2 0.015 214.433 N
4245 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA CRE NA NA NA 7400:392:1 0.004 18.51 N
4246 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA BLL NA NA NA 7400:382:4 0.009 103.435 N
4247 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA MNZ NA NA NA 7400:382:4 0.014 44.852 N
4248 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA SCR NA NA NA 7400:382:4 0.119 197.009 N
4249 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA SOL NA NA NA 7400:382:4 0.009 112.864 N
4250 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA TUR NA NA NA 7400:382:4 0.009 118.404 N
4251 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA SCR NA NA NA 7400:382:3 0.004 6.113 N
4252 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA PLE NA NA NA 7400:382:3 0 0.582 N
4253 FRA 2018 2 VL1218 DRB DRB NK NA NK NAO 27.7.E NA NGI NA NA OTH NA NA NA 7400:391:2 54.319 0 N
4254 FRA 2018 2 VL1218 DRB DRB NK NA NK NAO 27.7.E NA NGI NA NA OTH NA NA NA 7400:381:4 5.474 0 N
4255 FRA 2018 3 VL1218 DRB DRB NK NA NK NAO 27.7.E NA NGI NA NA OTH NA NA NA 7400:391:2 52.964 0 N
4256 FRA 2018 3 VL1218 DRB DRB NK NA NK NAO 27.7.E NA NGI NA NA OTH NA NA NA 7400:381:4 45.551 0 N
4257 FRA 2018 2 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA SCE NA NA NA 7400:391:3 0.04 145.06 N
4258 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA BIB NA NA NA 7400:373:4 0.033 7.351 N
4259 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA BIB NA NA NA 7400:373:2 0.06 25.383 N
4260 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA CRE NA NA NA 7400:373:2 0.051 214.497 N
4261 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA CRE NA NA NA 7400:373:4 0.04 150.817 N
4262 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA HKE NA NA NA 7400:373:4 0.241 401.747 N
4263 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA HKE NA NA NA 7400:373:2 0.379 721.104 N
4264 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA HOM NA NA NA 7400:373:2 0.139 31.04 N
4265 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA HOM NA NA NA 7400:373:4 0.066 20.55 N
4266 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA MAC NA NA NA 7400:373:2 0.004 20.032 N
4267 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA MAC NA NA NA 7400:373:4 0.003 18.785 N
4268 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA MEG NA NA NA 7400:373:2 0.085 192.419 N
4269 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA MEG NA NA NA 7400:373:4 0.021 45.055 N
4270 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA MUR NA NA NA 7400:373:2 0.006 55.737 N
4271 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA MUR NA NA NA 7400:373:4 0.006 47.57 N
4272 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA NEP NA NA NA 7400:373:4 0.536 6506.761 N
4273 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA NEP NA NA NA 7400:373:2 0.728 9382.551 N
4274 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA POL NA NA NA 7400:373:4 0.004 17.87 N
4275 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA POL NA NA NA 7400:373:2 0.003 8.998 N
4276 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA SCR NA NA NA 7400:373:2 0.006 6.044 N
4277 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA SCR NA NA NA 7400:373:4 0.006 5.801 N
4278 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA SOL NA NA NA 7400:373:2 0.055 1137.721 N
4279 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA SOL NA NA NA 7400:373:4 0.032 662.199 N
4280 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA SQZ NA NA NA 7400:373:4 0.004 62.813 N
4281 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA SQZ NA NA NA 7400:373:2 0.007 100.072 N
4282 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA SYC NA NA NA 7400:373:2 0.221 67.211 N
4283 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA SYC NA NA NA 7400:373:4 0.105 27.553 N
4284 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA WHG NA NA NA 7400:373:4 0.046 112.458 N
4285 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA WHG NA NA NA 7400:373:2 0.048 105.732 N
4286 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA BSH NA NA NA 7400:373:4 0.033 49.411 N
4287 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA BSH NA NA NA 7400:373:2 0.042 63.251 N
4288 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA GUR NA NA NA 7400:373:2 0.002 5.353 N
4289 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA GUR NA NA NA 7400:373:4 0.002 4.717 N
4290 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA JOD NA NA NA 7400:373:4 0.003 53.044 N
4291 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA JOD NA NA NA 7400:373:2 0.018 282.836 N
4292 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA MNZ NA NA NA 7400:373:4 0.052 235.052 N
4293 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA MNZ NA NA NA 7400:373:2 0.235 1181.324 N
4294 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA SDV NA NA NA 7400:373:2 0.005 7.789 N
4295 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA SDV NA NA NA 7400:373:4 0.004 5.799 N
4296 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA BIB NA NA NA 7400:374:1 0 0.001 N
4297 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA BIB NA NA NA 7400:374:3 0.006 1.903 N
4298 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA COE NA NA NA 7400:374:1 0 0 N
4299 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA COE NA NA NA 7400:374:3 0.002 0.703 N
4300 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA COE NA NA NA 7400:373:4 0.01 10.665 N
4301 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA COE NA NA NA 7400:373:2 0.026 27.923 N
4302 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA CRE NA NA NA 7400:374:3 0.004 17.67 N
4303 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA CRE NA NA NA 7400:374:1 0 0.005 N
4304 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA HKE NA NA NA 7400:374:3 0.017 40.836 N
4305 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA HKE NA NA NA 7400:374:1 0 0.011 N
4306 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA HOM NA NA NA 7400:374:3 0.021 1.001 N
4307 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA HOM NA NA NA 7400:374:1 0 0 N
4308 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA JOD NA NA NA 7400:374:1 0 0 N
4309 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA JOD NA NA NA 7400:374:3 0 0.637 N
4310 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA MAC NA NA NA 7400:374:3 0.001 2.818 N
4311 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA MAC NA NA NA 7400:374:1 0 0.001 N
4312 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA MEG NA NA NA 7400:374:1 0 0.001 N
4313 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA MEG NA NA NA 7400:374:3 0.002 4.754 N
4314 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA MNZ NA NA NA 7400:374:3 0.009 38.343 N
4315 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA MNZ NA NA NA 7400:374:1 0 0.011 N
4316 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA MUR NA NA NA 7400:374:3 0.001 4.707 N
4317 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA MUR NA NA NA 7400:374:1 0 0.001 N
4318 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA NEP NA NA NA 7400:374:3 0.051 805.993 N
4319 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA NEP NA NA NA 7400:374:1 0 0.223 N
4320 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA OCC NA NA NA 7400:374:1 0 0.002 N
4321 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA OCC NA NA NA 7400:373:4 0.002 16.57 N
4322 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA OCC NA NA NA 7400:374:3 0.001 5.457 N
4323 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA OCC NA NA NA 7400:373:2 0.004 27.655 N
4324 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA POL NA NA NA 7400:374:3 0 1.293 N
4325 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA POL NA NA NA 7400:374:1 0 0 N
4326 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA SOL NA NA NA 7400:374:1 0 0.028 N
4327 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA SOL NA NA NA 7400:374:3 0.005 101.118 N
4328 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA SQZ NA NA NA 7400:374:1 0 0.003 N
4329 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA SQZ NA NA NA 7400:374:3 0.001 11.079 N
4330 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA SYC NA NA NA 7400:374:3 0.015 3.129 N
4331 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA SYC NA NA NA 7400:374:1 0 0.001 N
4332 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA WHG NA NA NA 7400:374:3 0.005 8.361 N
4333 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA WHG NA NA NA 7400:374:1 0 0.002 N
4334 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA BIB NA NA NA 7400:373:1 0.003 2.849 N
4335 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA COE NA NA NA 7400:373:1 0.002 2.097 N
4336 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA CRE NA NA NA 7400:373:1 0.002 8.832 N
4337 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA HKE NA NA NA 7400:373:1 0.016 38.238 N
4338 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA HOM NA NA NA 7400:373:1 0.007 1.421 N
4339 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA JOD NA NA NA 7400:373:1 0.002 36.374 N
4340 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA MAC NA NA NA 7400:373:1 0 0.044 N
4341 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA MEG NA NA NA 7400:373:1 0.01 23.373 N
4342 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA MNZ NA NA NA 7400:373:1 0.028 149.022 N
4343 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA MUR NA NA NA 7400:373:1 0 0.909 N
4344 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA NEP NA NA NA 7400:373:1 0.027 441.698 N
4345 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA OCC NA NA NA 7400:373:1 0 0.085 N
4346 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA POL NA NA NA 7400:373:1 0 0.02 N
4347 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA SOL NA NA NA 7400:373:1 0.002 47.546 N
4348 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA SQZ NA NA NA 7400:373:1 0 6.203 N
4349 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA SYC NA NA NA 7400:373:1 0.014 5.368 N
4350 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA WHG NA NA NA 7400:373:1 0.002 3.783 N
4351 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA BIB NA NA NA 7400:373:3 0.001 0.144 N
4352 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA BSH NA NA NA 7400:373:3 0.001 1.208 N
4353 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA COE NA NA NA 7400:373:3 0 0.543 N
4354 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA CRE NA NA NA 7400:373:3 0 1.798 N
4355 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA GUG NA NA NA 7400:373:3 0 0.029 N
4356 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA GUG NA NA NA 7400:373:2 0.003 0.784 N
4357 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA GUG NA NA NA 7400:373:4 0.002 0.537 N
4358 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA HKE NA NA NA 7400:373:3 0.006 11.473 N
4359 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA HOM NA NA NA 7400:373:3 0.002 0.637 N
4360 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA JOD NA NA NA 7400:373:3 0 2.369 N
4361 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA LBE NA NA NA 7400:373:3 0 0.243 N
4362 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA LBE NA NA NA 7400:373:2 0 6.531 N
4363 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA LBE NA NA NA 7400:373:4 0 4.476 N
4364 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA MAC NA NA NA 7400:373:3 0 0.5 N
4365 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA MEG NA NA NA 7400:373:3 0.001 1.408 N
4366 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA MNZ NA NA NA 7400:373:3 0.001 5.049 N
4367 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA MUR NA NA NA 7400:373:3 0 0.926 N
4368 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA NEP NA NA NA 7400:373:3 0.01 124.804 N
