country_code year quarter vessel_length fishing_tech gear_type target_assemblage mesh_size_range metier supra_region sub_region eez_indicator geo_indicator specon_tech deep rectangle_type rectangle_lat rectangle_lon c_square totfishdays confidential
505 FRA 2018 4 VL1218 TBB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:391:3 26.74441 N
506 FRA 2018 4 VL1218 TBB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:391:1 1.295967 N
507 FRA 2018 4 VL1218 TBB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:2 13.59859 N
508 FRA 2018 4 VL1218 TBB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:4 7.361032 N
509 FRA 2018 2 VL1218 TBB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:4 1 N
510 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1400:390:3 2.128235 N
511 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:3 88.84859 N
512 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:393:1 0.003888867 N
513 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:392:2 0.1202125 N
514 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:393:1 2.384607 N
515 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:392:2 0.6405999 N
516 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:392:1 0.03234681 N
517 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:1 3.722709 N
518 FRA 2018 1 VL1218 DFN DRB MOL NA DRB_MOL_0_0_0 NAO 27.8.A NA NGI NA NA NA NA NA 7400:372:2 3.089442 N
519 FRA 2018 1 VL1218 DFN DRB MOL NA DRB_MOL_0_0_0 NAO 27.8.A NA NGI NA NA NA NA NA 7400:373:1 3.619418 N
520 FRA 2018 4 VL1218 DFN DRB MOL NA DRB_MOL_0_0_0 NAO 27.8.A NA NGI NA NA NA NA NA 7400:373:1 14.10442 N
521 FRA 2018 4 VL1218 DFN DRB MOL NA DRB_MOL_0_0_0 NAO 27.8.A NA NGI NA NA NA NA NA 7400:372:2 3.395798 N
522 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:2 7.006782 N
523 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:391:4 0.225819 N
524 FRA 2018 1 VL1218 PMP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:2 26.34692 N
525 FRA 2018 1 VL1218 PMP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:4 26.12007 N
526 FRA 2018 4 VL1218 PMP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:4 23.17538 N
527 FRA 2018 4 VL1218 PMP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:2 34.72229 N
528 FRA 2018 4 VL1218 PMP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:3 10.20168 N
529 FRA 2018 4 VL1218 PMP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:1 0.009002632 N
530 FRA 2018 4 VL1218 PMP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:391:1 0.6218673 N
531 FRA 2018 1 VL1218 PMP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:1 2.672355 N
532 FRA 2018 1 VL1218 PMP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:3 5.552071 N
533 FRA 2018 2 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:391:1 0.07854761 N
534 FRA 2018 2 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:391:3 1.921452 N
535 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:391:2 60.96523 N
536 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:391:2 44.06992 N
537 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:391:2 13.24145 N
538 FRA 2018 3 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:381:4 5.842616 N
539 FRA 2018 3 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:391:2 17.99072 N
540 FRA 2018 1 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:101:1 3.86733 N
541 FRA 2018 2 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:2 11.78085 N
542 FRA 2018 1 VL1218 TBB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:391:3 0.1227668 N
543 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:3 1.724093 N
544 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:391:3 0.754715 N
545 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7500:100:1 0.2391097 N
546 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1400:390:4 2.715196 N
547 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:391:1 19.93849 N
548 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7500:100:1 10.77998 N
549 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:101:1 1.395386 N
550 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7500:100:3 0.1187598 N
551 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:3 0.4149605 N
552 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7500:100:3 2.475923 N
553 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:3 0.9297209 N
554 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:4 0.4000582 N
555 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:101:3 0.06189145 N
556 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:4 0.002617295 N
557 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7500:100:3 0.04001576 N
558 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:2 11.78106 N
559 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7500:100:1 1.218941 N
560 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:392:4 3.486238 N
561 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7500:102:2 0.01376243 N
562 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:392:2 0.1079868 N
563 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:101:4 0.3897585 N
564 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA DEEP NA NA NA 1500:100:1 1.375275 N
565 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA DEEP NA NA NA 7500:100:1 0.124725 N
566 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA DEEP NA NA NA 7500:100:1 0.1302582 N
567 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA DEEP NA NA NA 1500:100:1 1.369742 N
568 FRA 2018 4 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1400:390:3 1.055939 N
569 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1400:390:4 0.1429482 N
570 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1400:390:3 8.92781 N
571 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7500:100:2 0.547999 N
572 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:4 33.53777 N
573 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:3 67.98916 N
574 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1400:390:1 1.558461 N
575 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:2 11.77013 N
576 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:4 4.229873 N
577 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1400:390:3 0.2582559 N
578 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:1 0.4584662 N
579 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:391:3 0.75 N
580 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7500:100:2 1.973683 N
581 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1400:390:4 0.01875185 N
582 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:2 5.872381 N
583 FRA 2018 1 VL1218 DFN DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:383:4 4 N
584 FRA 2018 4 VL1218 DFN DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:383:4 25.1884 N
585 FRA 2018 4 VL1218 DFN DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:383:3 3.137778 N
586 FRA 2018 2 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1400:390:3 3.109921 N
587 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7500:100:1 1.288871 N
588 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:391:1 0.4000111 N
589 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1400:390:3 2.51065 N
590 FRA 2018 3 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:4 0.4318252 N
591 FRA 2018 3 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:3 0.5681748 N
592 FRA 2018 1 VL1218 DFN DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:382:3 0.9474696 N
593 FRA 2018 1 VL1218 DFN DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:382:4 26.80765 N
594 FRA 2018 4 VL1218 DFN DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:4 12.95897 N
595 FRA 2018 4 VL1218 DFN DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:3 8.901005 N
596 FRA 2018 4 VL1218 DFN DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:2 0.2175944 N
597 FRA 2018 4 VL1218 DFN DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:382:3 4.930923 N
598 FRA 2018 4 VL1218 DFN DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:382:4 33.47319 N
599 FRA 2018 1 VL1218 DFN DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:392:2 3.076876 N
600 FRA 2018 1 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:101:3 19.62875 N
601 FRA 2018 2 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:101:1 15.89631 N
602 FRA 2018 2 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:101:3 10.65869 N
603 FRA 2018 2 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:4 0.7136757 N
604 FRA 2018 1 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:391:1 0.4733304 N
605 FRA 2018 2 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:2 2.370366 N
606 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7500:100:2 0.6800544 N
607 FRA 2018 1 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:4 0.7736735 N
608 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:392:1 10.16138 N
609 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:392:2 0.5846473 N
610 FRA 2018 4 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1400:390:1 0.2308482 N
611 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:391:3 0.1486975 N
612 FRA 2018 1 VL1218 PMP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:391:3 0.1971565 N
613 FRA 2018 4 VL1218 PMP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:101:1 5.423282 N
614 FRA 2018 4 VL1218 PMP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1500:100:2 1.058544 N
615 FRA 2018 4 VL1218 PMP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1400:390:4 0.08497766 N
616 FRA 2018 4 VL1218 PMP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1400:391:3 0.4331965 N
617 FRA 2018 4 VL1218 PMP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:391:3 12.36446 N
618 FRA 2018 2 VL1218 PMP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:4 4 N
619 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7500:100:2 0.05512293 N
620 FRA 2018 2 VL1218 DFN DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:382:4 0.3333333 N
621 FRA 2018 2 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:1 0.2239793 N
622 FRA 2018 2 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1400:390:1 1.336 N
623 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:390:1 0.5000417 N
624 FRA 2018 2 VL1218 DRB DRB NK NA NK NAO 27.7.E NA NGI NA NA NA NA NA 7400:391:2 18.11303 N
625 FRA 2018 2 VL1218 DRB DRB NK NA NK NAO 27.7.E NA NGI NA NA NA NA NA 7400:381:4 2.886974 N
626 FRA 2018 3 VL1218 DRB DRB NK NA NK NAO 27.7.E NA NGI NA NA NA NA NA 7400:391:2 24.27642 N
627 FRA 2018 3 VL1218 DRB DRB NK NA NK NAO 27.7.E NA NGI NA NA NA NA NA 7400:381:4 13.38413 N
628 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA NA NA NA 7400:373:4 3.629792 N
629 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA NA NA NA 7400:373:2 6.724356 N
630 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA NA NA NA 7400:374:3 0.6630251 N
631 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA NA NA NA 7400:374:1 0.0001838308 N
632 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA NA NA NA 7400:373:1 0.5059242 N
633 FRA 2018 3 VL1218 DTS DRB NK NA NK NAO 27.8.A NA NGI NA NA NA NA NA 7400:373:3 0.06416581 N
634 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1400:390:1 0.1591513 N
635 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.4.C NA NGI NA NA NA NA NA 1500:112:1 0.5418013 N
636 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.4.C NA NGI NA NA NA NA NA 1500:111:2 0.1575768 N
637 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:392:3 0.0002378751 N
638 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:384:2 0.0002648923 N
639 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:384:2 0.00275488 N
640 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA NA NA NA 7400:384:4 0.01001792 N
641 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 7400:391:4 0.00190017 N
642 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA NA NA NA 1400:391:3 0.06763148 N
643 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.8.A NA NGI NA NA 05*1 47.75 -4.5 NA 1 N
644 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA 05*1 48.75 -4.5 NA 0.3851927 N
645 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA 05*1 48.75 -4.5 NA 0.001377823 N
646 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA 05*1 48.75 -3.5 NA 5 N
647 FRA 2018 4 VL1218 DFN DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA 05*1 48.75 -3.5 NA 5.088533 N
648 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA 05*1 48.75 -2.5 NA 6 N
649 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA 05*1 48.75 -2.5 NA 1.032359 N
650 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA 05*1 48.75 -2.5 NA 1 N
651 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA 05*1 48.75 -2.5 NA 1.013821 N
652 FRA 2018 1 VL1218 PMP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA 05*1 48.75 -2.5 NA 0.7189691 N
653 FRA 2018 4 VL1218 PMP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA 05*1 48.75 -2.5 NA 1.968814 N
654 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA 05*1 48.75 -2.5 NA 4.820936 N
655 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA 05*1 48.75 -2.5 NA 3.00184 N
656 FRA 2018 4 VL1218 DFN DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA 05*1 48.75 -2.5 NA 0.6617935 N
657 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA 05*1 48.75 -1.5 NA 9.014241 N
658 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA 05*1 48.75 -1.5 NA 15.62855 N
659 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA 05*1 48.75 -1.5 NA 2.495293 N
660 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA 05*1 48.75 -1.5 NA 1.040153 N
661 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA 05*1 48.75 -1.5 NA 4.370013 N
662 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA 05*1 48.75 -1.5 NA 0.01859867 N
663 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA 05*1 49.25 -2.5 NA 1.055521 N
664 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA 05*1 49.25 -1.5 NA 1 N
665 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA 05*1 49.25 -1.5 NA 3 N
666 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NA NA 05*1 49.25 -1.5 NA 2 N
667 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.25 -0.5 NA 25.00297 N
668 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.25 -0.5 NA 9.815056 N
669 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.25 -0.5 NA 82.27983 N
670 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.25 -0.5 NA 15.57931 N
671 FRA 2018 4 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.25 -0.5 NA 5.041688 N
672 FRA 2018 1 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.25 -0.5 NA 9.201248 N
673 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.25 -0.5 NA 1.83373 N
674 FRA 2018 4 VL1218 PMP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.25 -0.5 NA 0.1997044 N
675 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.25 -0.5 NA 2.656345 N
676 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.25 -0.5 NA 1.898765 N
677 FRA 2018 4 VL1218 DFN DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.25 -0.5 NA 0.0112228 N
